State StateCode Year PCP TAVG PDSI PHDI ZNDX PMDI CDD HDD SP01 SP02 SP03 SP06 SP09 SP12 SP24 TMIN TMAX
Texas 41 1990 31.44 787.4 3.52 3.63 3.69 2.17 2712.0 1706.0 5.25 5.88 5.3 3.83 3.31 2.26 -1.03 641.2 933.1
Texas 41 1991 37.2 777.2 18.57 18.57 16.12 17.79 2599.0 1938.0 8.73 9.29 10.13 11.06 10.57 11.24 9.98 637.7 916.9
Texas 41 1992 33.6 772.8 62.47 62.47 20.05 59.56 2380.0 1878.0 7.23 10.18 11.04 16.3 22.26 24.73 26.3 631.9 913.9
Texas 41 1993 27.37 769.0 26.82 43.29 7.32 38.63 2480.0 2141.0 1.45 1.9 2.97 2.2 3.46 5.44 21.95 623.1 914.3
Texas 41 1994 29.31 787.0 -5.34 4.23 0.11 -2.69 2601.0 1794.0 2.45 1.96 1.47 -0.45 -1.92 -1.94 2.23 640.2 933.5
Texas 41 1995 27.68 782.6 15.4 22.19 6.27 18.36 2568.0 1809.0 1.68 2.19 2.7 5.87 6.71 6.81 3.52 633.8 931.2
Texas 41 1996 24.6 785.3 -16.8 -34.26 -13.19 -24.91 2736.0 1917.0 -3.6 -4.32 -5.53 -7.55 -9.24 -8.53 -1.14 630.5 940.2
Texas 41 1997 34.19 767.2 33.64 28.91 16.2 30.92 2518.0 2150.0 6.86 7.41 8.1 11.06 14.62 12.8 3.62 626.9 907.7
Texas 41 1998 27.99 804.4 6.43 0.6 -2.29 2.89 3193.0 1732.0 -0.42 0.38 -0.08 -1.67 -0.86 3.42 11.77 657.8 951.0
Texas 41 1999 22.04 799.4 0.72 2.2 -7.51 -1.58 2834.0 1511.0 -4.4 -5.39 -4.62 0.53 2.26 1.07 3.23 643.5 955.2
Texas 41 2000 27.83 797.8 -31.34 -45.32 -10.38 -38.09 3004.0 1812.0 -1.89 -1.03 -2.42 -7.25 -9.62 -10.93 -6.7 649.3 945.9
Texas 41 2001 29.12 788.4 3.0 25.52 3.97 12.83 2724.0 1908.0 2.69 3.39 4.06 4.98 5.26 6.14 -3.47 646.2 930.3
Texas 41 2002 30.65 780.4 2.14 -0.97 3.65 0.48 2691.0 2008.0 2.52 2.95 4.05 3.68 1.96 1.38 5.42 637.3 923.4
Texas 41 2003 24.2 786.0 -4.75 0.1 -5.26 2.54 2689.0 1897.0 -3.2 -2.28 -1.73 1.08 3.39 4.87 4.46 639.1 932.7
Texas 41 2004 39.36 783.0 25.42 22.93 20.23 23.7 2672.0 1776.0 9.42 12.99 13.28 14.73 14.28 11.67 12.45 648.0 918.1
Texas 41 2005 22.2 791.9 2.68 22.92 -6.76 13.82 2829.0 1710.0 -4.17 -4.54 -3.04 0.4 5.07 10.52 16.38 641.8 942.1
Texas 41 2006 25.13 805.5 -34.63 -50.86 -17.14 -48.9 2998.0 1525.0 -1.15 -3.43 -4.88 -9.14 -11.29 -13.37 -1.71 649.0 961.7
Texas 41 2007 36.2 778.1 24.49 39.86 24.59 41.76 2591.0 1857.0 7.57 11.11 12.86 18.1 18.22 15.74 3.19 638.6 917.6
Texas 41 2008 23.8 786.4 -24.77 -6.55 -11.64 -14.1 2713.0 1797.0 -2.64 -3.03 -3.38 -5.7 -3.19 0.92 12.72 627.8 944.9
Texas 41 2009 28.54 789.2 -27.01 -41.44 -9.11 -34.12 2836.0 1849.0 0.31 -0.98 -1.13 -3.17 -4.6 -6.16 -4.35 635.5 942.5
Texas 41 2010 27.81 781.3 14.56 24.27 3.15 19.45 2878.0 2151.0 1.24 2.93 3.5 7.98 9.6 10.37 3.32 632.7 929.8
Texas 41 2011 14.7 808.1 -67.88 -67.88 -31.93 -67.35 3367.0 1831.0 -12.74 -18.49 -22.2 -26.66 -25.14 -22.28 -7.38 645.1 970.8
Texas 41 2012 24.1 813.4 -48.87 -48.87 -11.62 -43.92 3096.0 1415.0 -1.74 -1.29 -0.87 -1.67 -5.27 -10.54 -23.03 659.4 966.9
Texas 41 2013 26.02 781.5 -47.74 -47.74 -9.33 -44.86 2745.0 2017.0 -0.43 -1.26 -2.68 -6.65 -9.18 -10.2 -14.7 631.4 931.3
Texas 41 2014 24.01 778.3 -30.06 -35.04 -9.57 -33.19 2682.0 2092.0 -3.18 -4.28 -5.16 -4.68 -5.37 -6.42 -12.24 630.8 925.9
Texas 41 2015 41.23 789.7 40.34 36.34 24.93 36.05 2905.0 1863.0 9.66 12.05 14.18 17.47 18.86 16.26 8.14 650.5 928.5
Texas 41 2016 32.58 805.7 52.46 52.46 10.93 47.69 3059.0 1505.0 4.29 6.27 8.27 14.02 17.13 21.02 27.73 661.9 949.4
Utah 42 1960 10.6 577.5 -40.8 -40.8 -13.28 -38.81 501.0 7372.0 -4.64 -5.9 -7.1 -10.38 -11.26 -12.25 -20.63 421.6 733.0
Utah 42 1961 13.3 572.9 -19.77 -36.67 -5.93 -26.41 525.0 7418.0 -1.28 -2.48 -2.12 -2.92 -7.03 -10.63 -15.2 421.5 724.2
Utah 42 1962 11.18 574.6 4.56 6.61 -3.46 4.83 357.0 7338.0 -3.34 -4.6 -4.24 -1.92 1.59 3.86 -4.52 415.7 733.8
Utah 42 1963 12.76 580.8 -32.39 -32.39 -10.81 -28.17 466.0 7189.0 -1.07 -0.39 -2.1 -5.62 -9.63 -12.34 -5.63 427.3 733.9
Utah 42 1964 12.83 553.0 -19.95 -24.18 -2.61 -15.35 375.0 8161.0 -0.98 -3.85 -5.6 -4.89 -4.08 -4.96 -11.7 398.9 707.0
Utah 42 1965 18.02 564.9 45.9 45.9 25.59 45.26 259.0 7507.0 8.2 10.32 11.56 12.75 10.09 8.55 2.54 420.8 708.9
Utah 42 1966 10.51 576.8 -2.54 15.0 -6.39 6.46 473.0 7419.0 -4.68 -6.96 -7.8 -8.1 -4.35 1.15 6.79 418.4 735.0
Utah 42 1967 13.95 569.5 7.09 8.8 4.82 8.94 424.0 7514.0 1.0 2.11 3.08 4.97 3.04 -0.36 0.47 419.1 719.8
Utah 42 1968 13.68 558.3 10.02 10.02 4.16 5.94 298.0 7804.0 1.52 2.67 3.16 3.96 5.01 5.05 2.75 408.7 707.6
Utah 42 1969 15.36 576.4 24.14 28.52 10.91 25.69 468.0 7416.0 2.86 4.16 5.54 6.71 7.51 9.54 9.41 428.1 724.3
Utah 42 1970 13.3 569.4 -1.23 -0.57 -0.34 -0.55 415.0 7593.0 1.04 0.42 -1.06 -3.04 -3.69 -3.97 3.5 419.1 719.6
Utah 42 1971 13.66 559.7 3.49 3.49 3.82 3.74 407.0 7897.0 0.24 0.09 0.38 -1.33 -0.82 -0.9 -3.71 411.4 707.7
Utah 42 1972 12.73 577.0 -8.31 -8.22 -3.15 -9.43 391.0 7398.0 -4.26 -4.33 -4.64 -6.59 -7.48 -7.0 -5.68 426.9 726.8
Utah 42 1973 13.92 554.5 46.78 46.78 13.03 45.03 362.0 7909.0 2.56 3.22 3.55 9.42 12.23 11.83 3.52 407.6 701.5
Utah 42 1974 9.73 572.8 -20.32 -13.3 -12.57 -14.54 434.0 7408.0 -7.55 -9.83 -9.54 -12.9 -13.04 -10.8 1.46 415.7 729.9
Utah 42 1975 13.67 548.6 2.6 11.35 8.99 10.6 328.0 8091.0 1.62 1.22 1.41 2.74 0.42 -4.1 -9.78 398.2 699.2
Utah 42 1976 9.18 569.8 -15.97 -8.27 -11.51 -15.46 363.0 7565.0 -7.23 -9.01 -9.02 -11.11 -10.87 -9.4 -8.97 406.7 732.6
Utah 42 1977 10.89 587.3 -57.06 -57.06 -21.48 -56.67 450.0 7106.0 -3.83 -6.75 -10.51 -15.42 -21.24 -23.83 -21.64 428.1 746.3
Utah 42 1978 17.1 574.3 19.23 5.5 12.39 8.92 354.0 7361.0 4.75 5.57 5.47 6.0 9.34 8.62 -8.92 427.4 721.6
Utah 42 1979 11.78 559.8 15.99 28.02 3.7 21.58 427.0 7703.0 -3.1 -2.76 -1.74 0.83 2.83 6.42 9.88 405.6 714.1
Utah 42 1980 17.33 581.7 33.82 40.17 17.54 37.84 379.0 7153.0 4.6 7.14 9.49 11.93 12.47 11.29 11.78 431.4 731.8
Utah 42 1981 15.23 600.1 -13.76 -17.42 -5.09 -14.61 498.0 6691.0 2.18 2.59 2.39 1.52 0.22 0.17 7.61 450.2 749.9
Utah 42 1982 17.64 556.8 35.44 35.44 21.26 35.22 365.0 7997.0 6.03 8.05 8.76 11.68 12.15 13.46 9.11 415.2 698.0
Utah 42 1983 20.07 573.3 74.83 74.83 29.31 74.71 369.0 7386.0 11.06 13.03 14.15 19.76 22.99 24.02 25.9 437.5 708.8
Utah 42 1984 15.73 550.5 72.8 72.8 18.27 72.5 372.0 8274.0 4.21 6.49 8.78 13.2 15.48 18.83 29.62 405.9 695.1
Utah 42 1985 14.8 563.9 49.19 49.19 9.55 47.53 436.0 8005.0 2.59 4.51 4.48 5.76 8.46 10.27 19.7 415.2 712.7
Utah 42 1986 15.01 591.3 31.01 37.27 7.04 34.78 432.0 6969.0 2.92 4.36 6.86 9.74 11.62 11.84 14.64 443.6 739.3
Utah 42 1987 14.79 580.8 -6.57 -4.57 -2.59 -6.75 372.0 7056.0 2.91 3.26 2.12 2.21 2.13 3.7 10.26 430.8 730.4
Utah 42 1988 11.18 581.6 -5.64 -5.64 -6.22 -6.19 563.0 7243.0 -2.81 -4.19 -4.8 -4.15 -1.41 -0.13 2.01 425.1 738.0
Utah 42 1989 9.04 583.0 -38.27 -38.27 -19.47 -38.27 473.0 7287.0 -6.51 -8.22 -8.69 -11.8 -14.71 -15.14 -10.2 422.2 743.2
Utah 42 1990 12.15 584.4 -55.57 -55.57 -16.2 -55.39 517.0 7185.0 -0.42 -2.37 -4.36 -8.51 -10.94 -14.24 -19.54 430.4 738.1
Utah 42 1991 13.51 569.7 -32.38 -32.38 -2.54 -26.55 446.0 7542.0 0.98 1.17 0.74 -1.32 -3.13 -4.77 -12.8 421.1 718.5
Utah 42 1992 13.0 587.8 -18.62 -25.03 -8.7 -22.59 428.0 6868.0 0.03 -0.65 -1.0 -0.72 -0.16 0.52 -3.29 437.4 738.1
Utah 42 1993 15.64 562.0 27.49 32.17 13.9 30.62 233.0 7764.0 2.79 5.03 6.72 9.44 11.98 13.32 9.15 413.3 710.6
Utah 42 1994 13.12 596.1 -9.98 -15.65 -6.68 -12.83 641.0 6906.0 -1.02 -2.09 -2.84 -5.36 -6.42 -6.68 4.62 443.0 749.2
Utah 42 1995 15.55 590.2 24.56 42.03 14.87 36.29 375.0 6914.0 2.92 3.96 5.7 13.49 15.15 14.05 5.51 437.2 743.5
Utah 42 1996 14.18 595.0 -11.66 -7.75 -4.11 -13.88 529.0 7021.0 1.94 1.08 -0.18 -4.57 -5.06 -2.01 8.69 438.7 751.4
Utah 42 1997 16.8 578.3 36.5 36.5 16.4 34.52 421.0 7279.0 4.8 7.56 10.36 14.09 13.25 11.99 7.0 428.8 727.7
Utah 42 1998 17.4 579.6 50.49 50.49 17.73 49.03 470.0 7248.0 6.76 8.8 10.58 14.32 17.16 18.22 20.49 433.2 725.9
Utah 42 1999 12.43 590.0 17.49 26.26 -1.71 17.23 416.0 6890.0 -1.5 -2.37 -1.65 3.07 5.54 7.32 17.36 429.6 750.4
Utah 42 2000 13.53 602.7 -32.05 -32.05 -8.77 -27.67 618.0 6795.0 -0.55 -0.33 -0.4 -5.41 -5.96 -4.63 1.76 449.8 755.3
Utah 42 2001 11.69 599.8 -25.13 -25.13 -9.15 -19.67 634.0 6828.0 -1.38 -3.43 -5.28 -4.25 -3.71 -4.01 -6.1 444.2 755.8
Utah 42 2002 9.04 586.1 -53.19 -53.19 -20.39 -48.38 596.0 7365.0 -8.4 -11.2 -11.82 -17.3 -20.75 -21.56 -16.56 424.9 747.2
Utah 42 2003 11.53 607.2 -53.16 -53.16 -15.26 -51.87 668.0 6647.0 -2.36 -4.66 -6.59 -7.57 -8.78 -11.79 -21.71 452.5 761.7
Utah 42 2004 15.27 584.4 -17.01 -22.3 2.73 -16.72 419.0 7122.0 2.18 3.86 4.68 1.7 -0.87 -2.95 -9.93 435.0 733.5
Utah 42 2005 16.68 592.0 38.91 55.1 17.58 53.32 454.0 6955.0 5.08 7.31 9.25 16.25 20.43 22.3 13.75 440.4 743.5
Utah 42 2006 14.41 590.0 -7.56 6.38 -2.11 -0.38 560.0 7049.0 0.83 2.21 3.02 1.37 0.94 2.41 17.22 433.3 746.8
Utah 42 2007 11.28 598.8 -28.97 -27.6 -14.61 -27.54 675.0 6861.0 -2.94 -5.62 -7.37 -7.2 -6.71 -5.65 -2.46 437.7 759.8
Utah 42 2008 11.66 577.4 -20.07 -20.07 -4.18 -10.86 507.0 7503.0 -2.11 -3.4 -4.37 -5.18 -4.97 -5.01 -7.55 418.1 736.5
Utah 42 2009 11.8 581.4 -17.77 -19.92 -6.97 -16.51 443.0 7310.0 -2.05 -3.04 -2.97 -3.07 -4.05 -6.54 -8.13 424.1 738.6
Utah 42 2010 17.23 579.8 8.55 0.69 10.46 4.38 448.0 7221.0 5.7 6.36 5.77 2.97 0.94 -0.28 -4.83 429.3 730.2
Utah 42 2011 14.71 571.5 43.04 51.13 16.41 49.97 470.0 7555.0 2.28 6.09 8.78 15.04 17.07 17.4 11.8 418.3 724.6
Utah 42 2012 10.69 611.3 -39.77 -30.49 -20.23 -35.22 627.0 6424.0 -4.4 -7.59 -9.41 -12.64 -12.77 -8.82 6.9 451.1 771.7
Utah 42 2013 13.21 573.1 -40.61 -40.61 -8.24 -34.18 592.0 7527.0 -0.64 0.32 0.41 -1.43 -4.02 -7.16 -10.64 420.9 725.5
Utah 42 2014 13.33 605.3 -32.58 -32.58 -9.98 -23.64 491.0 6556.0 -0.35 -0.79 -0.46 0.62 0.82 0.51 -4.76 452.0 758.3
Utah 42 2015 15.41 608.8 -28.69 -28.69 -7.06 -21.54 542.0 6329.0 3.56 4.42 4.81 5.99 6.94 5.53 3.7 458.2 759.4
Utah 42 2016 14.2 603.1 -14.95 -14.95 -3.68 -6.87 576.0 6603.0 1.7 1.6 1.85 2.22 4.91 7.29 8.32 450.4 755.4
Vermont 43 1960 40.06 500.1 2.28 9.65 -2.53 6.51 129.0 8415.0 -1.2 -0.93 1.54 6.02 7.57 7.04 0.4 369.8 630.1
Vermont 43 1961 36.59 501.3 -10.5 -15.2 -8.64 -11.25 201.0 8428.0 -3.32 -6.5 -9.93 -9.81 -10.42 -11.69 -2.16 374.3 628.4
Vermont 43 1962 40.6 481.8 -9.72 -12.68 -0.27 -10.28 97.0 8876.0 -0.64 -1.22 -1.24 -6.4 -8.97 -10.45 -13.55 347.7 615.7
Vermont 43 1963 34.58 485.5 -20.09 -20.09 -13.58 -19.36 145.0 8825.0 -6.1 -7.01 -10.07 -11.14 -11.22 -9.73 -12.24 349.0 621.9
Vermont 43 1964 35.24 498.8 -34.17 -34.17 -11.76 -31.51 144.0 8410.0 -5.07 -7.13 -8.64 -12.01 -14.51 -16.36 -16.44 362.9 634.5
Vermont 43 1965 35.12 486.3 -45.71 -45.71 -10.68 -41.05 101.0 8730.0 -5.86 -8.1 -11.43 -20.55 -26.75 -29.33 -27.8 355.9 616.8
Vermont 43 1966 38.26 495.4 -21.68 -21.68 -3.48 -14.05 149.0 8554.0 -2.13 -4.01 -4.7 -5.07 -6.11 -8.59 -22.05 363.1 627.7
Vermont 43 1967 40.43 488.6 -6.81 -5.7 -2.28 -6.13 208.0 8795.0 -0.85 -2.19 -2.8 -4.11 -4.94 -7.41 -10.06 360.1 617.4
Vermont 43 1968 41.86 489.3 -3.54 -8.86 -3.56 -5.54 153.0 8699.0 -0.67 -1.93 -3.02 -3.41 -3.63 -3.55 -7.06 359.2 619.0
Vermont 43 1969 46.39 498.5 15.79 15.79 8.05 12.04 171.0 8472.0 3.63 3.89 4.59 6.52 5.27 5.24 0.82 375.2 621.8
Vermont 43 1970 38.08 492.5 -12.41 -3.14 -8.51 -9.39 211.0 8679.0 -3.61 -2.99 -1.92 -1.72 -0.24 1.61 3.82 361.8 623.2
Vermont 43 1971 41.21 492.6 -2.13 -3.83 -0.01 -3.05 155.0 8614.0 0.22 0.77 0.42 -0.32 -2.04 -2.77 -1.06 360.3 624.6
Vermont 43 1972 48.22 480.7 14.96 14.07 11.88 12.1 135.0 8960.0 4.46 4.12 4.55 5.24 4.85 3.6 0.25 355.4 605.9
Vermont 43 1973 52.76 521.3 34.04 34.04 12.87 29.16 275.0 7870.0 6.89 8.27 10.68 15.8 16.82 17.46 12.79 397.4 644.8
Vermont 43 1974 46.27 494.4 31.35 39.87 8.67 38.34 160.0 8560.0 3.8 7.73 9.52 13.06 15.48 18.14 21.07 367.0 621.6
Vermont 43 1975 47.67 509.8 7.31 14.49 5.73 12.86 253.0 8175.0 4.39 5.11 5.61 3.63 3.37 5.19 13.88 381.9 637.3
Vermont 43 1976 53.0 485.6 35.1 44.41 17.44 42.08 153.0 8848.0 7.91 11.51 14.81 20.6 22.86 22.22 16.82 353.9 617.2
Vermont 43 1977 48.42 502.5 3.2 20.14 6.83 12.65 137.0 8322.0 3.86 4.5 3.37 3.65 6.42 9.6 19.3 379.3 625.5
Vermont 43 1978 40.25 480.2 -5.87 12.09 -2.34 2.95 164.0 8987.0 -2.55 -1.06 -0.17 5.02 8.42 11.66 12.44 345.5 614.9
Vermont 43 1979 43.92 509.0 -8.12 -1.98 -1.2 -3.7 189.0 8128.0 0.39 2.89 3.39 2.37 2.34 1.7 8.08 387.6 630.6
Vermont 43 1980 35.77 487.2 -27.3 -27.3 -10.14 -25.08 186.0 8794.0 -5.26 -7.13 -8.6 -11.22 -13.44 -13.7 -6.89 358.6 615.6
Vermont 43 1981 47.37 506.7 10.88 16.26 9.38 7.82 164.0 8249.0 2.05 4.01 5.22 4.5 2.33 -0.42 -7.83 382.3 631.3
Vermont 43 1982 37.91 495.6 -7.53 5.29 -7.06 -0.33 119.0 8485.0 -2.88 -2.77 -4.18 -1.69 1.78 4.56 2.93 360.3 630.9
Vermont 43 1983 54.1 511.5 18.13 12.42 14.58 7.05 214.0 8123.0 7.85 8.59 9.15 8.51 7.14 4.23 5.67 387.2 636.0
Vermont 43 1984 44.61 510.4 7.81 26.01 1.29 15.42 215.0 8160.0 1.39 3.61 5.84 12.63 14.89 17.26 13.41 381.5 639.3
Vermont 43 1985 39.4 497.7 -8.75 -12.81 -3.2 -10.97 132.0 8433.0 -1.74 -1.7 -2.17 -6.06 -6.69 -4.4 8.55 371.2 624.1
Vermont 43 1986 46.46 502.0 14.14 13.01 7.85 12.13 112.0 8285.0 3.69 4.83 5.38 7.86 7.14 6.19 1.2 375.8 628.5
Vermont 43 1987 41.75 506.3 -0.4 -1.76 -1.65 -0.17 160.0 8243.0 -2.2 -1.33 0.03 -1.59 -0.69 0.54 3.81 377.5 634.9
Vermont 43 1988 37.64 501.1 -18.03 -18.03 -7.68 -14.74 256.0 8464.0 -3.36 -4.22 -6.18 -6.03 -5.31 -4.57 -2.78 370.8 631.4
Vermont 43 1989 44.91 488.8 7.62 2.23 4.24 2.13 175.0 8731.0 1.11 1.58 3.01 2.51 0.81 -2.15 -3.89 358.3 619.4
Vermont 43 1990 54.25 528.6 32.06 32.06 17.32 30.79 200.0 7574.0 8.61 10.07 11.08 13.54 15.03 15.68 8.61 403.3 654.3
Vermont 43 1991 41.76 522.3 -3.99 14.49 -3.44 7.0 203.0 7748.0 -0.66 0.65 1.95 4.31 8.01 11.49 16.06 392.3 652.3
Vermont 43 1992 38.56 487.4 -2.57 -4.61 -2.45 -4.53 74.0 8694.0 -1.62 -2.25 -3.62 -3.99 -3.65 -2.86 5.1 362.7 612.5
Vermont 43 1993 41.78 494.2 0.38 -0.56 -0.57 -0.6 195.0 8602.0 1.06 0.27 0.22 -0.74 -1.02 -2.27 -3.6 364.7 624.0
Vermont 43 1994 43.07 495.8 5.29 6.89 2.14 4.77 222.0 8595.0 1.14 2.03 2.35 5.0 4.88 4.08 0.8 367.0 625.0
Vermont 43 1995 42.18 507.9 -13.81 -16.16 -3.64 -14.08 260.0 8248.0 -1.63 -1.52 -2.28 -9.24 -10.37 -8.7 -2.23 382.4 633.6
Vermont 43 1996 52.62 504.1 33.09 33.09 15.27 28.85 176.0 8313.0 7.11 8.71 10.68 17.13 18.27 15.69 6.08 386.3 621.6
Vermont 43 1997 42.79 492.8 27.72 27.72 4.26 24.92 132.0 8585.0 1.51 3.37 3.65 5.03 7.51 11.12 16.23 366.0 619.6
Vermont 43 1998 47.53 542.1 21.0 28.66 7.17 23.27 202.0 7194.0 3.28 5.7 7.88 11.62 11.42 11.08 13.11 420.9 663.3
Vermont 43 1999 42.45 531.3 -2.92 -9.56 -5.3 -4.26 288.0 7615.0 -1.52 0.02 -0.38 -3.32 -1.18 1.96 7.88 400.5 662.0
Vermont 43 2000 48.63 501.8 23.45 21.7 11.99 20.72 105.0 8299.0 5.95 5.7 5.82 10.06 11.77 9.25 6.88 380.7 623.0
Vermont 43 2001 34.36 525.5 -18.85 -16.55 -16.0 -19.86 225.0 7696.0 -5.67 -6.45 -6.85 -9.01 -7.93 -3.82 3.99 393.5 657.0
Vermont 43 2002 47.25 522.9 -2.9 -3.88 5.52 -7.13 241.0 7760.0 3.73 4.25 4.72 3.05 0.61 -3.72 -3.69 399.3 646.6
Vermont 43 2003 49.81 497.9 3.56 2.4 9.74 3.07 244.0 8546.0 4.56 3.97 4.17 3.17 2.14 4.05 0.43 372.0 624.2
Vermont 43 2004 41.85 502.2 19.41 19.41 0.36 3.57 171.0 8329.0 -1.46 -0.49 1.19 8.05 10.75 11.9 9.54 375.9 628.5
Vermont 43 2005 52.39 521.0 22.13 22.13 10.97 17.19 367.0 7998.0 6.22 8.97 10.56 9.32 10.07 10.07 13.08 395.2 646.4
Vermont 43 2006 54.28 540.7 43.3 43.3 15.19 38.68 253.0 7274.0 6.9 9.26 12.17 21.42 23.8 24.52 21.09 425.5 656.0
Vermont 43 2007 48.83 506.1 37.83 37.83 9.59 35.21 182.0 8181.0 5.56 6.81 7.56 10.21 14.25 17.64 25.3 380.4 632.1
Vermont 43 2008 54.64 516.6 50.9 50.9 19.75 47.95 204.0 7949.0 8.82 12.17 15.05 19.64 20.21 20.4 22.62 391.4 641.5
Vermont 43 2009 47.42 507.4 38.81 38.81 7.66 34.2 156.0 8190.0 3.71 5.63 6.78 10.45 13.02 15.44 21.36 384.7 630.0
Vermont 43 2010 49.2 538.7 23.9 23.9 5.9 17.44 294.0 7378.0 4.59 6.6 8.23 8.55 10.53 12.07 16.1 422.8 654.8
Vermont 43 2011 58.22 531.6 41.65 52.39 20.75 49.18 291.0 7576.0 10.31 14.64 17.89 25.09 26.72 25.48 22.76 411.9 651.1
Vermont 43 2012 42.35 550.2 -18.05 5.52 -5.33 -6.21 297.0 6960.0 -1.36 -1.5 -1.1 0.61 5.44 11.24 22.96 426.0 674.8
Vermont 43 2013 46.56 518.8 11.89 10.22 5.63 10.77 271.0 7933.0 2.16 3.41 3.61 8.39 7.94 6.76 11.02 397.8 639.7
Vermont 43 2014 46.08 503.4 11.53 21.23 5.46 17.09 185.0 8310.0 3.4 3.86 4.94 5.84 8.52 10.85 10.4 380.1 626.8
Vermont 43 2015 42.44 511.6 -5.58 2.6 -2.93 -0.52 272.0 8082.0 -1.03 -1.48 -0.65 0.79 0.64 2.01 7.36 378.5 645.0
Vermont 43 2016 39.08 536.7 -12.36 -11.31 -8.0 -11.79 294.0 7410.0 -1.23 -0.96 -1.82 -3.22 -1.56 -0.05 0.71 409.2 663.9
Virginia 44 1960 41.58 643.2 3.04 7.85 -0.12 4.22 970.0 4996.0 -0.85 -0.82 0.3 2.67 4.07 4.16 -1.28 510.0 776.2
Virginia 44 1961 47.83 651.2 14.04 14.04 9.36 11.89 977.0 4751.0 4.19 3.93 3.17 2.43 1.92 0.9 4.06 519.5 783.1
Virginia 44 1962 44.93 642.0 15.02 21.39 5.65 17.55 831.0 4930.0 2.24 3.59 3.01 4.51 6.06 8.06 6.67 511.1 772.9
Virginia 44 1963 33.01 639.2 -20.96 -19.69 -15.46 -21.35 829.0 4949.0 -8.79 -9.33 -10.57 -13.26 -13.12 -11.7 -2.67 493.2 784.9
Virginia 44 1964 40.32 654.5 -26.43 -26.43 -4.72 -21.3 912.0 4569.0 -1.26 -3.1 -2.87 -6.08 -10.03 -12.9 -18.22 514.7 794.5
Virginia 44 1965 32.7 655.5 -25.32 -25.32 -15.42 -23.09 981.0 4671.0 -7.05 -8.65 -8.74 -9.08 -9.94 -10.74 -17.31 516.9 793.4
Virginia 44 1966 40.91 640.1 -25.71 -37.24 -2.57 -30.6 919.0 5020.0 -1.89 -3.9 -5.93 -12.24 -16.93 -19.69 -22.65 503.6 776.6
Virginia 44 1967 39.01 640.6 -3.52 -15.52 -1.32 -7.21 698.0 4814.0 -3.21 -4.97 -6.3 -6.86 -8.5 -9.83 -21.59 502.7 778.5
Virginia 44 1968 35.61 645.8 -15.03 -13.96 -9.59 -13.11 984.0 4868.0 -5.0 -5.51 -6.37 -9.02 -9.69 -11.05 -15.18 507.2 784.5
Virginia 44 1969 41.86 641.4 -2.55 -6.58 2.35 -6.65 962.0 5010.0 -0.2 -2.94 -3.71 -4.75 -8.61 -11.28 -16.23 512.2 770.6
Virginia 44 1970 36.99 657.2 -16.1 -13.24 -10.05 -14.88 1102.0 4730.0 -3.85 -4.02 -5.07 -7.94 -7.48 -7.84 -13.89 523.0 791.4
Virginia 44 1971 47.44 658.6 10.05 6.95 6.49 5.89 964.0 4509.0 2.23 4.13 6.2 5.22 3.55 0.79 -4.88 529.2 788.2
Virginia 44 1972 56.07 650.2 34.34 34.34 20.99 30.07 796.0 4607.0 8.43 9.66 10.31 14.17 15.03 16.45 12.85 523.5 777.2
Virginia 44 1973 45.83 667.5 16.58 33.91 1.95 25.81 1089.0 4347.0 3.05 2.95 4.18 8.07 13.74 18.93 25.69 537.5 797.5
Virginia 44 1974 42.31 663.2 9.5 12.78 1.67 3.02 814.0 4216.0 -0.02 0.87 1.58 2.72 2.74 4.08 16.79 529.5 797.0
Virginia 44 1975 52.06 665.1 28.97 28.97 14.09 26.85 992.0 4371.0 5.34 8.53 10.54 12.28 12.12 10.79 11.17 534.8 795.0
Virginia 44 1976 41.33 646.1 -6.44 0.75 -0.9 -1.19 814.0 4738.0 -3.36 -3.14 -2.85 -4.73 -2.82 0.99 8.75 503.3 788.7
Virginia 44 1977 39.75 657.0 -14.61 -18.45 -7.93 -16.25 1145.0 4707.0 -2.97 -5.48 -8.13 -8.58 -8.89 -9.9 -6.65 522.2 791.5
Virginia 44 1978 45.18 643.1 17.82 18.63 3.54 16.08 1000.0 5020.0 1.5 2.69 3.59 9.16 10.83 10.43 0.93 510.7 775.4
Virginia 44 1979 55.67 645.9 30.28 34.49 19.45 33.37 822.0 4730.0 7.1 11.88 14.56 14.89 15.06 15.17 19.11 517.8 773.8
Virginia 44 1980 35.92 652.9 -14.34 4.48 -11.11 -1.13 1164.0 4868.0 -5.44 -6.15 -6.65 -3.71 1.22 5.89 15.53 517.8 788.4
Virginia 44 1981 36.22 644.0 -33.88 -36.08 -7.67 -33.21 926.0 4922.0 -5.52 -8.35 -10.98 -15.02 -19.51 -22.25 -11.99 507.7 780.2
Virginia 44 1982 45.6 656.4 7.35 8.7 6.71 7.89 872.0 4536.0 3.02 3.5 2.79 2.51 1.53 -0.18 -16.25 525.9 786.6
Virginia 44 1983 46.24 653.6 2.31 1.88 3.41 1.88 1059.0 4724.0 1.8 1.62 1.61 0.65 2.91 2.5 1.86 521.4 785.4
Virginia 44 1984 45.38 660.3 9.68 23.9 3.01 17.88 951.0 4459.0 2.02 4.67 6.59 11.19 11.92 13.11 11.81 529.9 790.7
